device_name,timestamp,src,src_port,dst,dst_port,packet_type,size,sent_or_received,infected,queue_full_percentage
peer_1,191.60,peer_3,13819,peer_1,80,UDP,500,received,True,1.0
peer_1,192.05,peer_1,80,peer_5,443,UDP,64,sent,True,0.0
peer_1,192.99,peer_3,44573,peer_1,80,UDP,500,received,True,1.0
peer_1,194.65,peer_3,13819,peer_1,80,UDP,500,received,True,1.0
peer_1,195.09,peer_4,19794,peer_1,80,UDP,500,received,True,1.0
peer_1,197.66,peer_4,19794,peer_1,80,UDP,500,received,True,1.0
peer_1,197.87,peer_3,443,peer_1,80,UDP,500,received,True,1.0
peer_1,198.44,peer_3,13819,peer_1,80,UDP,500,received,True,1.0
peer_1,199.09,peer_4,443,peer_1,80,UDP,500,received,True,1.0
peer_1,199.31,peer_4,38654,peer_1,80,UDP,500,received,True,1.0
peer_1,200.84,peer_1,46734,Server,8080,UDP,205,sent,False,1.0
peer_1,200.93,peer_1,64374,Server,443,UDP,32,sent,False,2.0
peer_1,212.96,peer_1,27113,peer_5,80,UDP,64,sent,False,0.0
peer_1,219.86,peer_1,46734,Server,8080,UDP,251,sent,False,0.0
peer_1,226.07,peer_1,64374,Server,443,UDP,32,sent,False,0.0
peer_1,234.95,peer_1,46734,Server,8080,UDP,220,sent,False,2.5
peer_1,236.90,peer_1,443,peer_6,29324,UDP,64,sent,False,0.0
peer_1,248.89,peer_1,443,Server,443,UDP,32,sent,False,0.0
peer_1,252.66,peer_1,64374,Server,8080,UDP,215,sent,False,1.0
peer_1,254.44,peer_1,64374,peer_6,443,UDP,64,sent,False,0.0
peer_1,269.97,peer_1,64374,Server,80,UDP,64,sent,False,0.0
peer_1,270.24,peer_1,64374,Server,8080,UDP,224,sent,False,0.0
peer_1,274.88,peer_1,443,Server,443,UDP,32,sent,False,0.5
peer_1,288.55,peer_1,443,Server,8080,UDP,64,sent,False,0.0
peer_1,289.88,peer_1,27113,Server,8080,UDP,238,sent,False,0.0
peer_1,299.20,peer_1,46734,Server,443,UDP,32,sent,False,5.5
peer_1,300.00,peer_1,443,Server,8080,SYN,60,sent,True,10.5
peer_1,300.08,peer_1,27113,Server,8080,SYN,60,sent,True,11.0
peer_1,300.16,peer_1,80,Server,8080,SYN,60,sent,True,12.5
peer_1,300.27,peer_1,80,Server,8080,SYN,60,sent,True,14.0
peer_1,300.45,peer_1,80,Server,8080,SYN,60,sent,True,17.0
peer_1,300.52,peer_1,80,Server,8080,SYN,60,sent,True,18.0
peer_1,300.71,peer_1,443,Server,8080,SYN,60,sent,True,20.5
peer_1,300.83,peer_1,80,Server,8080,SYN,60,sent,True,22.0
peer_1,301.00,peer_1,46734,Server,8080,SYN,60,sent,True,24.5
peer_1,301.15,peer_1,27113,Server,8080,SYN,60,sent,True,26.0
peer_1,301.23,peer_1,443,Server,8080,SYN,60,sent,True,27.0
peer_1,301.33,peer_1,27113,Server,8080,SYN,60,sent,True,28.5
peer_1,301.39,peer_1,64374,Server,8080,SYN,60,sent,True,30.0
peer_1,301.58,peer_1,443,Server,8080,SYN,60,sent,True,31.5
peer_1,301.69,peer_1,443,Server,8080,SYN,60,sent,True,33.5
peer_1,301.74,peer_1,80,Server,8080,SYN,60,sent,True,34.0
peer_1,301.92,peer_1,80,Server,8080,SYN,60,sent,True,36.0
peer_1,302.09,peer_1,27113,Server,8080,SYN,60,sent,True,38.0
peer_1,302.15,Server,443,peer_1,443,ACK,60,received,True,1.0
peer_1,302.21,peer_1,443,Server,8080,SYN,60,sent,True,40.0
peer_1,302.29,peer_1,46734,Server,8080,SYN,60,sent,True,41.0
peer_1,302.35,Server,443,peer_1,27113,ACK,60,received,True,1.0
peer_1,302.48,peer_1,80,Server,8080,SYN,60,sent,True,42.0
peer_1,302.54,peer_1,443,Server,8080,SYN,60,sent,True,43.0
peer_1,302.62,peer_1,443,Server,8080,SYN,60,sent,True,44.5
peer_1,302.71,peer_1,46734,Server,8080,SYN,60,sent,True,45.0
peer_1,302.75,Server,80,peer_1,80,ACK,60,received,True,1.0
peer_1,302.77,peer_1,443,Server,8080,SYN,60,sent,True,45.5
peer_1,302.87,peer_1,443,Server,8080,SYN,60,sent,True,46.5
peer_1,303.01,peer_1,64374,Server,8080,SYN,60,sent,True,48.0
peer_1,303.15,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,303.20,peer_1,64374,Server,8080,SYN,60,sent,True,49.0
peer_1,303.31,peer_1,64374,Server,8080,SYN,60,sent,True,50.5
peer_1,303.39,peer_1,443,Server,8080,SYN,60,sent,True,51.0
peer_1,303.44,peer_1,46734,Server,8080,SYN,60,sent,True,51.5
peer_1,303.59,peer_1,443,Server,8080,SYN,60,sent,True,53.0
peer_1,303.70,peer_1,27113,Server,8080,SYN,60,sent,True,54.0
peer_1,303.80,peer_1,64374,Server,8080,SYN,60,sent,True,55.0
peer_1,303.85,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,303.92,peer_1,80,Server,8080,SYN,60,sent,True,55.5
peer_1,304.03,peer_1,64374,Server,8080,SYN,60,sent,True,56.5
peer_1,304.15,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,304.16,peer_1,64374,Server,8080,SYN,60,sent,True,57.0
peer_1,304.24,peer_1,46734,Server,8080,SYN,60,sent,True,58.0
peer_1,304.44,peer_1,80,Server,8080,SYN,60,sent,True,58.5
peer_1,304.51,peer_1,443,Server,8080,SYN,60,sent,True,59.0
peer_1,304.66,peer_1,443,Server,8080,SYN,60,sent,True,59.5
peer_1,304.78,peer_1,27113,Server,8080,SYN,60,sent,True,59.5
peer_1,304.84,peer_1,46734,Server,8080,SYN,60,sent,True,60.5
peer_1,304.85,Server,8080,peer_1,443,ACK,60,received,True,1.0
peer_1,304.92,peer_1,46734,Server,8080,SYN,60,sent,True,60.5
peer_1,304.98,peer_1,27113,Server,8080,SYN,60,sent,True,61.0
peer_1,305.04,peer_1,27113,Server,8080,SYN,60,sent,True,61.5
peer_1,305.14,peer_1,64374,Server,8080,SYN,60,sent,True,62.0
peer_1,305.22,peer_1,46734,Server,8080,SYN,60,sent,True,62.5
peer_1,305.25,Server,443,peer_1,80,ACK,60,received,True,1.0
peer_1,305.37,peer_1,27113,Server,8080,SYN,60,sent,True,62.5
peer_1,305.46,peer_1,443,Server,8080,SYN,60,sent,True,63.0
peer_1,305.53,peer_1,46734,Server,8080,SYN,60,sent,True,64.0
peer_1,305.61,peer_1,443,Server,8080,SYN,60,sent,True,64.5
peer_1,305.67,peer_1,443,Server,8080,SYN,60,sent,True,65.0
peer_1,305.73,peer_1,46734,Server,8080,SYN,60,sent,True,65.5
peer_1,305.83,peer_1,443,Server,8080,SYN,60,sent,True,66.0
peer_1,305.95,Server,443,peer_1,46734,ACK,60,received,True,1.0
peer_1,305.96,peer_1,27113,Server,8080,SYN,60,sent,True,66.0
peer_1,306.06,peer_1,27113,Server,8080,SYN,60,sent,True,66.5
peer_1,306.20,peer_1,80,Server,8080,SYN,60,sent,True,66.5
peer_1,306.32,peer_1,80,Server,8080,SYN,60,sent,True,67.0
peer_1,306.44,peer_1,46734,Server,8080,SYN,60,sent,True,67.5
peer_1,306.45,Server,443,peer_1,27113,ACK,60,received,True,1.0
peer_1,306.60,peer_1,64374,Server,8080,SYN,60,sent,True,68.0
peer_1,306.65,Server,443,peer_1,443,ACK,60,received,True,1.0
peer_1,306.77,peer_1,443,Server,8080,SYN,60,sent,True,68.0
peer_1,306.85,peer_1,46734,Server,8080,SYN,60,sent,True,68.5
peer_1,307.04,peer_1,27113,Server,8080,SYN,60,sent,True,69.0
peer_1,307.05,Server,8080,peer_1,27113,ACK,60,received,True,1.0
peer_1,307.15,peer_1,46734,Server,8080,SYN,60,sent,True,69.5
peer_1,307.24,peer_1,443,Server,8080,SYN,60,sent,True,70.5
peer_1,307.32,peer_1,27113,Server,8080,SYN,60,sent,True,70.5
peer_1,307.45,Server,8080,peer_1,64374,ACK,60,received,True,1.0
peer_1,307.48,peer_1,64374,Server,8080,SYN,60,sent,True,70.5
peer_1,307.67,peer_1,46734,Server,8080,SYN,60,sent,True,70.5
peer_1,307.86,peer_1,64374,Server,8080,SYN,60,sent,True,71.0
peer_1,307.95,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,308.05,peer_1,80,Server,8080,SYN,60,sent,True,71.0
peer_1,308.17,peer_1,80,Server,8080,SYN,60,sent,True,71.5
peer_1,308.28,peer_1,64374,Server,8080,SYN,60,sent,True,72.0
peer_1,308.39,peer_1,27113,Server,8080,SYN,60,sent,True,72.0
peer_1,308.44,peer_1,80,Server,8080,SYN,60,sent,True,72.5
peer_1,308.45,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,308.55,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,308.62,peer_1,27113,Server,8080,SYN,60,sent,True,73.5
peer_1,308.79,peer_1,64374,Server,8080,SYN,60,sent,True,74.5
peer_1,308.87,peer_1,80,Server,8080,SYN,60,sent,True,74.5
peer_1,308.94,peer_1,46734,Server,8080,SYN,60,sent,True,75.5
peer_1,309.01,peer_1,64374,Server,8080,SYN,60,sent,True,75.5
peer_1,309.11,peer_1,443,Server,8080,SYN,60,sent,True,76.0
peer_1,309.15,Server,443,peer_1,80,ACK,60,received,True,1.0
peer_1,309.30,peer_1,64374,Server,8080,SYN,60,sent,True,77.5
peer_1,309.48,peer_1,80,Server,8080,SYN,60,sent,True,78.0
peer_1,309.55,peer_1,27113,Server,8080,SYN,60,sent,True,78.0
peer_1,309.69,peer_1,443,Server,8080,SYN,60,sent,True,79.0
peer_1,309.75,Server,443,peer_1,27113,ACK,60,received,True,1.0
peer_1,309.89,peer_1,46734,Server,8080,SYN,60,sent,True,79.5
peer_1,310.09,peer_1,443,Server,8080,SYN,60,sent,True,80.0
peer_1,310.25,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,310.28,peer_1,80,Server,8080,SYN,60,sent,True,81.0
peer_1,310.38,peer_1,443,Server,8080,SYN,60,sent,True,81.5
peer_1,310.48,peer_1,46734,Server,8080,SYN,60,sent,True,82.0
peer_1,310.55,Server,443,peer_1,46734,ACK,60,received,True,1.0
peer_1,310.66,peer_1,64374,Server,8080,SYN,60,sent,True,83.0
peer_1,310.75,peer_1,27113,Server,8080,SYN,60,sent,True,83.0
peer_1,310.94,peer_1,80,Server,8080,SYN,60,sent,True,84.5
peer_1,310.95,Server,443,peer_1,80,ACK,60,received,True,1.0
peer_1,311.06,peer_1,443,Server,8080,SYN,60,sent,True,84.0
peer_1,311.15,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,311.15,peer_1,46734,Server,8080,SYN,60,sent,True,84.5
peer_1,311.31,peer_1,80,Server,8080,SYN,60,sent,True,85.0
peer_1,311.41,peer_1,27113,Server,8080,SYN,60,sent,True,85.0
peer_1,311.50,peer_1,443,Server,8080,SYN,60,sent,True,85.5
peer_1,311.55,Server,443,peer_1,443,ACK,60,received,True,1.0
peer_1,311.62,peer_1,27113,Server,8080,SYN,60,sent,True,86.0
peer_1,311.75,Server,443,peer_1,46734,ACK,60,received,True,1.0
peer_1,311.78,peer_1,46734,Server,8080,SYN,60,sent,True,86.0
peer_1,311.88,peer_1,27113,Server,8080,SYN,60,sent,True,87.0
peer_1,311.95,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,311.96,peer_1,443,Server,8080,SYN,60,sent,True,87.5
peer_1,312.06,peer_1,80,Server,8080,SYN,60,sent,True,87.5
peer_1,312.24,peer_1,27113,Server,8080,SYN,60,sent,True,88.0
peer_1,312.25,Server,443,peer_1,443,ACK,60,received,True,1.0
peer_1,312.42,peer_1,64374,Server,8080,SYN,60,sent,True,88.5
peer_1,312.56,peer_1,80,Server,8080,SYN,60,sent,True,88.5
peer_1,312.65,Server,8080,peer_1,64374,ACK,60,received,True,1.0
peer_1,312.70,peer_1,27113,Server,8080,SYN,60,sent,True,89.0
peer_1,312.82,peer_1,443,Server,8080,SYN,60,sent,True,89.0
peer_1,312.87,peer_1,46734,Server,8080,SYN,60,sent,True,89.5
peer_1,313.01,peer_1,443,Server,8080,SYN,60,sent,True,90.0
peer_1,313.05,Server,8080,peer_1,64374,ACK,60,received,True,1.0
peer_1,313.08,peer_1,64374,Server,8080,SYN,60,sent,True,90.0
peer_1,313.25,peer_1,46734,Server,8080,SYN,60,sent,True,90.0
peer_1,313.34,peer_1,46734,Server,8080,SYN,60,sent,True,91.0
peer_1,313.45,Server,8080,peer_1,64374,ACK,60,received,True,1.0
peer_1,313.49,peer_1,27113,Server,8080,SYN,60,sent,True,91.0
peer_1,313.59,peer_1,64374,Server,8080,SYN,60,sent,True,91.5
peer_1,313.65,Server,8080,peer_1,443,ACK,60,received,True,1.0
peer_1,313.75,Server,443,peer_1,46734,ACK,60,received,True,1.0
peer_1,313.78,peer_1,64374,Server,8080,SYN,60,sent,True,92.0
peer_1,313.95,peer_1,80,Server,8080,SYN,60,sent,True,92.5
peer_1,314.10,peer_1,443,Server,8080,SYN,60,sent,True,93.0
peer_1,314.25,Server,80,peer_1,443,ACK,60,received,True,1.0
peer_1,314.28,peer_1,46734,Server,8080,SYN,60,sent,True,93.5
peer_1,314.41,peer_1,46734,Server,8080,SYN,60,sent,True,94.0
peer_1,314.54,peer_1,443,Server,8080,SYN,60,sent,True,94.0
peer_1,314.55,Server,80,peer_1,27113,ACK,60,received,True,1.0
peer_1,314.60,peer_1,27113,Server,8080,SYN,60,sent,True,94.0
peer_1,314.80,peer_1,443,Server,8080,SYN,60,sent,True,94.5
peer_1,314.85,Server,80,peer_1,64374,ACK,60,received,True,1.0
peer_1,314.99,peer_1,80,Server,8080,SYN,60,sent,True,94.5
peer_1,315.04,peer_1,27113,Server,8080,SYN,60,sent,True,95.5
peer_1,315.05,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,315.23,peer_1,64374,Server,8080,SYN,60,sent,True,95.5
peer_1,315.35,Server,8080,peer_1,64374,ACK,60,received,True,1.0
peer_1,315.38,peer_1,46734,Server,8080,SYN,60,sent,True,96.0
peer_1,315.53,peer_1,27113,Server,8080,SYN,60,sent,True,96.0
peer_1,315.60,peer_1,443,Server,8080,SYN,60,sent,True,96.5
peer_1,315.65,Server,443,peer_1,64374,ACK,60,received,True,1.0
peer_1,315.68,peer_1,80,Server,8080,SYN,60,sent,True,96.5
peer_1,315.77,peer_1,443,Server,8080,SYN,60,sent,True,97.0
peer_1,315.85,Server,8080,peer_1,46734,ACK,60,received,True,1.0
peer_1,315.89,peer_1,46734,Server,8080,SYN,60,sent,True,98.0
peer_1,316.08,peer_1,80,Server,8080,SYN,60,sent,True,98.0
peer_1,316.15,Server,8080,peer_1,80,ACK,60,received,True,1.0
peer_1,316.23,peer_1,46734,Server,8080,SYN,60,sent,True,99.0
peer_1,316.29,peer_1,27113,Server,8080,SYN,60,sent,True,99.0
peer_1,316.35,Server,443,peer_1,443,ACK,60,received,True,1.0
peer_1,316.48,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,316.65,Server,8080,peer_1,443,ACK,60,received,True,1.0
peer_1,316.68,peer_1,80,Server,8080,SYN,60,sent,True,99.0
peer_1,316.75,Server,443,peer_1,27113,ACK,60,received,True,1.0
peer_1,316.95,Server,443,peer_1,46734,ACK,60,received,True,2.0
peer_1,317.05,Server,80,peer_1,46734,ACK,60,received,True,2.0
peer_1,317.07,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,317.25,Server,8080,peer_1,27113,ACK,60,received,True,2.0
peer_1,317.35,Server,8080,peer_1,27113,ACK,60,received,True,2.0
peer_1,317.43,peer_1,64374,Server,8080,SYN,60,sent,True,99.5
peer_1,317.55,Server,80,peer_1,64374,ACK,60,received,True,2.0
peer_1,317.58,peer_1,443,Server,8080,SYN,60,sent,True,99.5
peer_1,317.75,Server,80,peer_1,46734,ACK,60,received,True,2.0
peer_1,317.95,Server,8080,peer_1,27113,ACK,60,received,True,2.0
peer_1,318.02,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,318.15,Server,8080,peer_1,443,ACK,60,received,True,2.0
peer_1,318.27,peer_1,46734,Server,8080,SYN,60,sent,True,99.5
peer_1,318.35,Server,8080,peer_1,46734,ACK,60,received,True,2.0
peer_1,318.46,peer_1,64374,Server,8080,SYN,60,sent,True,99.5
peer_1,318.55,Server,80,peer_1,443,ACK,60,received,True,3.0
peer_1,318.61,peer_1,443,Server,8080,SYN,60,sent,True,99.5
peer_1,318.75,Server,80,peer_1,443,ACK,60,received,True,3.0
peer_1,318.85,Server,8080,peer_1,46734,ACK,60,received,True,3.0
peer_1,318.85,peer_1,80,Server,8080,SYN,60,sent,True,99.0
peer_1,319.05,Server,80,peer_1,443,ACK,60,received,True,3.0
peer_1,319.06,peer_1,443,Server,8080,SYN,60,sent,True,99.5
peer_1,319.25,Server,8080,peer_1,27113,ACK,60,received,True,3.0
peer_1,319.45,Server,80,peer_1,27113,ACK,60,received,True,3.0
peer_1,319.46,peer_1,46734,Server,8080,SYN,60,sent,True,99.0
peer_1,319.55,Server,80,peer_1,80,ACK,60,received,True,3.0
peer_1,319.75,Server,443,peer_1,80,ACK,60,received,True,3.0
peer_1,319.95,Server,443,peer_1,46734,ACK,60,received,True,3.0
peer_1,320.18,peer_1,46734,Server,8080,SYN,60,sent,True,99.5
peer_1,320.25,Server,443,peer_1,64374,ACK,60,received,True,3.0
peer_1,320.45,Server,443,peer_1,443,ACK,60,received,True,3.0
peer_1,320.46,peer_1,80,Server,8080,SYN,60,sent,True,99.0
peer_1,320.65,Server,443,peer_1,46734,ACK,60,received,True,2.0
peer_1,320.85,Server,8080,peer_1,27113,ACK,60,received,True,2.0
peer_1,320.99,peer_1,27113,Server,8080,SYN,60,sent,True,99.5
peer_1,321.07,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,321.15,Server,8080,peer_1,46734,ACK,60,received,True,3.0
peer_1,321.35,Server,443,peer_1,443,ACK,60,received,True,3.0
peer_1,321.45,Server,80,peer_1,27113,ACK,60,received,True,3.0
peer_1,321.53,peer_1,443,Server,8080,SYN,60,sent,True,99.5
peer_1,321.65,Server,80,peer_1,64374,ACK,60,received,True,2.0
peer_1,321.69,peer_1,64374,Server,8080,SYN,60,sent,True,99.5
peer_1,321.77,peer_1,64374,Server,8080,SYN,60,sent,True,99.5
peer_1,321.85,Server,80,peer_1,46734,ACK,60,received,True,2.0
peer_1,321.96,peer_1,64374,Server,8080,SYN,60,sent,True,99.5
peer_1,322.07,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,322.15,Server,80,peer_1,64374,ACK,60,received,True,2.0
peer_1,322.30,peer_1,80,Server,8080,SYN,60,sent,True,99.5
peer_1,322.35,Server,8080,peer_1,80,ACK,60,received,True,2.0
peer_1,322.55,Server,80,peer_1,80,ACK,60,received,True,3.0
peer_1,322.55,peer_1,46734,Server,8080,SYN,60,sent,True,99.5
peer_1,322.75,Server,80,peer_1,64374,ACK,60,received,True,3.0
